Timestamp,symbol,Open,High,Low,Close,Volume
2018-07-26 00:00,BTC/USDT,8175.63,8315.69,7850.06,7920,43223.48168
2018-07-27 00:00,BTC/USDT,7920,8285,7805,8188.57,43671.00589
2018-07-28 00:00,BTC/USDT,8188.57,8246.54,8067,8225.04,26215.17384
2018-07-29 00:00,BTC/USDT,8225.04,8294.51,8115,8211,25531.22619
2018-07-30 00:00,BTC/USDT,8210.99,8273,7866,8173.92,39692.41654
2018-07-31 00:00,BTC/USDT,8171.4,8180,7633,7730.93,48296.91559
2018-08-01 00:00,BTC/USDT,7735.67,7750,7430,7604.58,42582.31293
2018-08-02 00:00,BTC/USDT,7600.08,7709.46,7455.72,7525.71,37665.69668
2018-08-03 00:00,BTC/USDT,7525.71,7540,7282.44,7418.78,44669.48605
2018-08-04 00:00,BTC/USDT,7412.27,7494.81,6926,7009.84,36288.42601
2018-08-05 00:00,BTC/USDT,7009.84,7089.87,6882.29,7024.19,32894.84978
2018-08-06 00:00,BTC/USDT,7024.19,7160,6821,6934.82,32760.19164
2018-08-07 00:00,BTC/USDT,6935,7150.46,6670,6720.06,45438.4735
2018-08-08 00:00,BTC/USDT,6720.63,6721.54,6123,6285,59550.53632
2018-08-09 00:00,BTC/USDT,6283.27,6622.81,6178.6,6529.79,51941.18511
2018-08-10 00:00,BTC/USDT,6529.79,6575.88,6026.39,6144.01,59034.9749
2018-08-11 00:00,BTC/USDT,6148.13,6488,5971,6232.35,47133.41856
2018-08-12 00:00,BTC/USDT,6222.55,6472.3,6130,6308.33,38567.77071
2018-08-13 00:00,BTC/USDT,6308.56,6545,6145.04,6246.35,53895.82878
2018-08-14 00:00,BTC/USDT,6248.25,6250.33,5880,6188.08,50186.74509
2018-08-15 00:00,BTC/USDT,6188.08,6609,6172.11,6267.16,68806.68703
2018-08-16 00:00,BTC/USDT,6265.27,6480,6205.6,6311.75,48515.25462
2018-08-17 00:00,BTC/USDT,6316,6585,6285.4,6584.49,57851.6108
2018-08-18 00:00,BTC/USDT,6579.04,6620,6288,6387.96,53742.32217
2018-08-19 00:00,BTC/USDT,6387.96,6541,6300,6477.53,45190.84799
2018-08-20 00:00,BTC/USDT,6477.53,6530,6220,6254.84,49435.55526
2018-08-21 00:00,BTC/USDT,6251,6500,6235.08,6480,41569.94741
2018-08-22 00:00,BTC/USDT,6479.98,6882.54,6251.2,6360.89,77909.39136
2018-08-23 00:00,BTC/USDT,6362.57,6576.99,6342.28,6525.01,40358.16683
2018-08-24 00:00,BTC/USDT,6525,6725,6440.5,6681.64,38305.67532
2018-08-25 00:00,BTC/USDT,6686.98,6789,6650.61,6733.64,19220.50593
2018-08-26 00:00,BTC/USDT,6733.64,6775.27,6568,6700,20107.29721
2018-08-27 00:00,BTC/USDT,6700,6940.51,6646.5,6908.64,37747.07875
2018-08-28 00:00,BTC/USDT,6907.26,7135,6860,7076.11,48352.91716
2018-08-29 00:00,BTC/USDT,7077,7133.81,6912.34,7031.22,43252.48739
2018-08-30 00:00,BTC/USDT,7033.21,7063.63,6784.81,6984.84,44716.77462
2018-08-31 00:00,BTC/USDT,6984.84,7089,6888,7011.21,40467.40064
2018-09-01 00:00,BTC/USDT,7011.21,7275,7008.74,7200.01,40323.41409
2018-09-02 00:00,BTC/USDT,7201.57,7345.45,7127,7302.01,39814.84035
2018-09-03 00:00,BTC/USDT,7302,7338.28,7191.63,7263.02,32396.01837
2018-09-04 00:00,BTC/USDT,7263,7410,7227.17,7359.06,35300.64052
2018-09-05 00:00,BTC/USDT,7359.05,7397.3,6682,6700,63715.25627
2018-09-06 00:00,BTC/USDT,6697.27,6725,6265,6516.01,60644.46423
2018-09-07 00:00,BTC/USDT,6516.84,6544,6320,6395.54,38906.28805
2018-09-08 00:00,BTC/USDT,6395.54,6478,6111,6185.05,38215.03217
2018-09-09 00:00,BTC/USDT,6185.06,6441,6141.53,6250.81,37053.92382
2018-09-10 00:00,BTC/USDT,6252.26,6373.98,6221,6312,32439.45643
2018-09-11 00:00,BTC/USDT,6311.99,6404,6169.68,6294.91,33104.88859
2018-09-12 00:00,BTC/USDT,6293,6360,6192.37,6338.62,31433.64594
2018-09-13 00:00,BTC/USDT,6338.62,6535,6337.4,6487.38,40465.06311
2018-09-14 00:00,BTC/USDT,6487.39,6584.99,6385.62,6476.63,37173.33928
2018-09-15 00:00,BTC/USDT,6476.63,6565.45,6466.13,6514.96,25243.65661
2018-09-16 00:00,BTC/USDT,6514.96,6524.62,6370,6505,27568.1329
2018-09-17 00:00,BTC/USDT,6500.08,6533.84,6201,6248.69,35987.25474
2018-09-18 00:00,BTC/USDT,6248.69,6390,6224.98,6336.45,32620.86667
2018-09-19 00:00,BTC/USDT,6336.39,6517.7,6123,6391.89,39044.08008
2018-09-20 00:00,BTC/USDT,6392,6540,6325,6492,25189.02473
2018-09-21 00:00,BTC/USDT,6492,6784.86,6491,6759.02,51779.34346
2018-09-22 00:00,BTC/USDT,6759.01,6839.03,6627,6723.05,29349.69067
2018-09-23 00:00,BTC/USDT,6723.05,6788.23,6661.75,6708,30286.22977
2018-09-24 00:00,BTC/USDT,6706.81,6730,6557,6581.39,35305.73991
2018-09-25 00:00,BTC/USDT,6581.42,6584.01,6325.02,6447.54,40301.02945
2018-09-26 00:00,BTC/USDT,6445.11,6557.99,6379.7,6465.12,33484.54207
2018-09-27 00:00,BTC/USDT,6467.84,6750,6434,6689.13,33087.4283
2018-09-28 00:00,BTC/USDT,6689.12,6814.8,6540.88,6634.58,42399.44852
2018-09-29 00:00,BTC/USDT,6634.58,6636,6464.57,6596.38,30255.9597
2018-09-30 00:00,BTC/USDT,6597.66,6662,6533,6626.57,27764.72452
2018-10-01 00:00,BTC/USDT,6626.57,6667.09,6510,6611.61,20621.50689
2018-10-02 00:00,BTC/USDT,6610,6640,6494,6525.79,28245.81009
2018-10-03 00:00,BTC/USDT,6525.79,6549,6430,6510,28451.96914
2018-10-04 00:00,BTC/USDT,6510.01,6643.46,6505.09,6593.79,20074.30082
2018-10-05 00:00,BTC/USDT,6591.69,6697,6543.08,6635.65,16096.55239
2018-10-06 00:00,BTC/USDT,6635.65,6651,6566.77,6594.27,10939.50539
2018-10-07 00:00,BTC/USDT,6596.44,6640,6525,6615.26,17406.83176
2018-10-08 00:00,BTC/USDT,6615.26,6715.6,6587,6673.01,23123.41954
2018-10-09 00:00,BTC/USDT,6673.01,6685.38,6607,6656.61,15354.77947
2018-10-10 00:00,BTC/USDT,6656.67,6659.95,6530,6631,15390.66144
2018-10-11 00:00,BTC/USDT,6630.21,6633.92,6205,6252.68,48712.40033
2018-10-12 00:00,BTC/USDT,6252.71,6360,6209,6298.01,29004.07142
2018-10-13 00:00,BTC/USDT,6298,6345,6285.07,6332.93,19098.07003
2018-10-14 00:00,BTC/USDT,6332.92,6416,6308,6339.34,15627.41131
2018-10-15 00:00,BTC/USDT,6339.34,7680,6300,6752.5,90748.03125
2018-10-16 00:00,BTC/USDT,6752.5,6900,6670,6759.27,27557.95776
2018-10-17 00:00,BTC/USDT,6762.76,6811.12,6676.01,6740.89,26641.43138
2018-10-18 00:00,BTC/USDT,6739.01,6796,6567,6618.96,20116.52194
2018-10-19 00:00,BTC/USDT,6618.96,6648.14,6523,6528.88,20772.60077
2018-10-20 00:00,BTC/USDT,6528.88,6617.65,6505.55,6588.4,19240.72225
2018-10-21 00:00,BTC/USDT,6585.72,6663.9,6580,6590.11,6515.357792
2018-10-22 00:00,BTC/USDT,6590.12,6639,6535.27,6581.2,16213.69266
2018-10-23 00:00,BTC/USDT,6581.2,6595,6515.45,6553.51,13856.60176
2018-10-24 00:00,BTC/USDT,6553.51,6630,6547.53,6565.5,11951.54398
2018-10-25 00:00,BTC/USDT,6566.81,6575.09,6502.8,6528.09,10342.70124
2018-10-26 00:00,BTC/USDT,6528.13,6600,6515.01,6538.63,9443.504156
2018-10-27 00:00,BTC/USDT,6538.63,6558.35,6463.04,6505.6,7776.907864
2018-10-28 00:00,BTC/USDT,6505.6,6514.17,6453,6489.93,5743.933728
2018-10-29 00:00,BTC/USDT,6489.93,6505.01,6315,6344.5,13827.22407
2018-10-30 00:00,BTC/USDT,6344.5,6395,6317.01,6330.87,8877.175385
2018-10-31 00:00,BTC/USDT,6330.01,6428,6245.02,6371.93,12148.88822
2018-11-01 00:00,BTC/USDT,6369.52,6442.65,6348.66,6410,9099.035841
2018-11-02 00:00,BTC/USDT,6410,6460.34,6388.2,6433.98,9739.440679
2018-11-03 00:00,BTC/USDT,6432.8,6439.97,6345,6387.09,7661.241476
2018-11-04 00:00,BTC/USDT,6388,6525,6359,6485.85,10592.39494
2018-11-05 00:00,BTC/USDT,6485.85,6504.39,6431.02,6468.99,8987.882156
2018-11-06 00:00,BTC/USDT,6468.99,6531.31,6445.18,6519.11,11926.5657
2018-11-07 00:00,BTC/USDT,6522.73,6615.15,6509,6578.46,14271.59112
2018-11-08 00:00,BTC/USDT,6578.46,6594,6468.22,6479.84,13259.78928
2018-11-09 00:00,BTC/USDT,6479.84,6511.53,6391.01,6419.99,11787.61658
2018-11-10 00:00,BTC/USDT,6419.99,6475.55,6411,6433.05,7714.829926
2018-11-11 00:00,BTC/USDT,6435.16,6462.14,6355,6449.81,8213.507117
2018-11-12 00:00,BTC/USDT,6450.71,6497,6421,6453.07,10132.78257
2018-11-13 00:00,BTC/USDT,6451.68,6498,6391.15,6457.66,11790.56493
2018-11-14 00:00,BTC/USDT,6458.98,6482.84,5656.87,5922.41,46478.964
2018-11-15 00:00,BTC/USDT,5917.2,5939.54,5403.42,5753.4,47700.8294
2018-11-16 00:00,BTC/USDT,5757.09,5782.89,5549.25,5655.94,38721.80227
2018-11-17 00:00,BTC/USDT,5650.57,5656.6,5565.43,5628.29,26411.24141
2018-11-18 00:00,BTC/USDT,5630.49,5738.17,5617,5662,23844.99935
2018-11-19 00:00,BTC/USDT,5661.94,5664,4855,4910.03,70580.89286
2018-11-20 00:00,BTC/USDT,4913.4,5048.24,4326,4558.86,117380.9516
2018-11-21 00:00,BTC/USDT,4559.91,4787.2,4413.85,4661.07,61071.82948
2018-11-22 00:00,BTC/USDT,4661.08,4721.77,4335,4370,34531.11914
2018-11-23 00:00,BTC/USDT,4370.9,4484,4222.94,4420.61,49371.92032
2018-11-24 00:00,BTC/USDT,4415.63,4527,3824.69,3932.44,61693.11101
2018-11-25 00:00,BTC/USDT,3933.68,4233,3652.66,4085.78,101693.9756
2018-11-26 00:00,BTC/USDT,4088.69,4206,3701,3862.2,94503.75077
2018-11-27 00:00,BTC/USDT,3864.45,3940,3689.12,3875.21,67480.60721
2018-11-28 00:00,BTC/USDT,3875.63,4394.47,3874.27,4264.85,91983.56795
2018-11-29 00:00,BTC/USDT,4262.06,4450.38,4125.65,4295.84,73980.19867
2018-11-30 00:00,BTC/USDT,4295.72,4341.36,3943,4041.32,67758.44628
2018-12-01 00:00,BTC/USDT,4041.27,4299.99,3963.01,4190.02,44840.07348
2018-12-02 00:00,BTC/USDT,4190.98,4312.99,4103.04,4161.01,38912.15479
2018-12-03 00:00,BTC/USDT,4160.55,4179,3827,3884.01,49094.36916
2018-12-04 00:00,BTC/USDT,3884.76,4085,3781,3951.64,48489.55161
2018-12-05 00:00,BTC/USDT,3950.98,3970,3745,3769.84,44004.79945
2018-12-06 00:00,BTC/USDT,3768.44,3899.99,3500,3508.75,68378.79694
2018-12-07 00:00,BTC/USDT,3508.75,3549.99,3224.6,3403.55,95145.45744
2018-12-08 00:00,BTC/USDT,3403.57,3495,3222,3410.93,55365.94995
2018-12-09 00:00,BTC/USDT,3411.36,3658,3394.04,3545.37,45956.8933
2018-12-10 00:00,BTC/USDT,3548.49,3610,3370.11,3432.88,40989.24455
2018-12-11 00:00,BTC/USDT,3434.01,3480,3324.32,3380.39,35920.86415
2018-12-12 00:00,BTC/USDT,3379.23,3492,3350,3445,33922.93129
2018-12-13 00:00,BTC/USDT,3446.38,3460,3255.5,3302.06,40040.91701
2018-12-14 00:00,BTC/USDT,3302.06,3335.39,3177,3224.17,44492.98381
2018-12-15 00:00,BTC/USDT,3225.19,3276.5,3156.26,3211.72,29796.04144
2018-12-16 00:00,BTC/USDT,3211.71,3294,3186,3228.67,24628.80854
2018-12-17 00:00,BTC/USDT,3229.22,3585,3216,3509.08,66761.7517
2018-12-18 00:00,BTC/USDT,3509.03,3678.59,3424.47,3652.98,61369.61526
2018-12-19 00:00,BTC/USDT,3653,3912.73,3622.55,3662.22,94137.34101
2018-12-20 00:00,BTC/USDT,3660.01,4120,3635,4049.62,101543.836
2018-12-21 00:00,BTC/USDT,4051.86,4139.99,3764,3838.66,82343.85011
2018-12-22 00:00,BTC/USDT,3840.25,3979,3785,3948.91,42822.35087
2018-12-23 00:00,BTC/USDT,3948.91,4021.53,3870,3929.71,40117.53153
2018-12-24 00:00,BTC/USDT,3929.71,4198,3924.83,4008.01,64647.80913
2018-12-25 00:00,BTC/USDT,4010.11,4020,3646.41,3745.79,62725.62943
2018-12-26 00:00,BTC/USDT,3745.56,3837.15,3656.74,3777.74,42629.37582
2018-12-27 00:00,BTC/USDT,3777.74,3813.98,3535,3567.91,44097.39291
2018-12-28 00:00,BTC/USDT,3567.89,3887.25,3540.04,3839.26,45964.30499
2018-12-29 00:00,BTC/USDT,3839,3892,3670,3695.32,38874.3739
2018-12-30 00:00,BTC/USDT,3696.71,3903.5,3657.9,3801.91,33222.36926
2018-12-31 00:00,BTC/USDT,3803.12,3810,3630.33,3702.9,29991.77835
2019-01-01 00:00,BTC/USDT,3701.23,3810.16,3642,3797.14,23741.68703
2019-01-02 00:00,BTC/USDT,3796.45,3882.14,3750.45,3858.56,35156.46337
2019-01-03 00:00,BTC/USDT,3857.57,3862.74,3730,3766.78,29406.94836
2019-01-04 00:00,BTC/USDT,3767.2,3823.64,3703.57,3792.01,29519.55467
2019-01-05 00:00,BTC/USDT,3790.09,3840.99,3751,3770.96,30490.66775
2019-01-06 00:00,BTC/USDT,3771.12,4027.71,3740,3987.6,36553.80671
2019-01-07 00:00,BTC/USDT,3987.62,4017.9,3921.53,3975.45,31869.84626
2019-01-08 00:00,BTC/USDT,3976.76,4069.8,3903,3955.13,38901.42312
2019-01-09 00:00,BTC/USDT,3955.45,4006.81,3930.04,3966.65,28989.43951
2019-01-10 00:00,BTC/USDT,3966.06,3996.01,3540,3585.88,59402.22851
2019-01-11 00:00,BTC/USDT,3585.88,3658,3465,3601.31,38338.65473
2019-01-12 00:00,BTC/USDT,3601.31,3618.19,3530,3583.13,21999.92835
2019-01-13 00:00,BTC/USDT,3584.1,3611.1,3441.3,3476.81,26385.75745
2019-01-14 00:00,BTC/USDT,3477.56,3671.87,3467.02,3626.09,35235.21122
2019-01-15 00:00,BTC/USDT,3626.08,3648.42,3516.62,3553.06,34137.99746
2019-01-16 00:00,BTC/USDT,3553.06,3645,3543.51,3591.84,27480.17998
2019-01-17 00:00,BTC/USDT,3591.84,3634.7,3530.39,3616.21,29755.44084
2019-01-18 00:00,BTC/USDT,3613.32,3620,3565.75,3594.87,22713.44676
2019-01-19 00:00,BTC/USDT,3594.87,3720,3594.23,3665.3,22171.57812
2019-01-20 00:00,BTC/USDT,3665.75,3693.73,3475,3539.28,27901.9386
2019-01-21 00:00,BTC/USDT,3539.26,3559.51,3475.5,3526.9,19644.43684
2019-01-22 00:00,BTC/USDT,3526.88,3608.5,3434.85,3570.93,29336.44297
2019-01-23 00:00,BTC/USDT,3570.41,3607.98,3514.5,3552.82,24938.8427
2019-01-24 00:00,BTC/USDT,3552.97,3589,3529.22,3569.62,20826.25118
2019-01-25 00:00,BTC/USDT,3569.07,3587.15,3522.51,3565.29,17608.34667
2019-01-26 00:00,BTC/USDT,3566.69,3662.94,3545,3565.25,19476.53234
2019-01-27 00:00,BTC/USDT,3565.62,3579,3486,3550.84,22735.59816
2019-01-28 00:00,BTC/USDT,3550.05,3557.75,3380.27,3434.15,40405.1114
2019-01-29 00:00,BTC/USDT,3434,3443.45,3349.92,3411.04,29544.92898
2019-01-30 00:00,BTC/USDT,3410.04,3478,3387.1,3458.18,23968.26024
2019-01-31 00:00,BTC/USDT,3457.5,3489.2,3418.8,3434.1,29607.19025
2019-02-01 00:00,BTC/USDT,3434.1,3488,3401.2,3462.07,25260.47616
2019-02-02 00:00,BTC/USDT,3462.2,3526.4,3440.29,3504.77,17920.802
2019-02-03 00:00,BTC/USDT,3504.06,3511.09,3426,3458.11,19867.33639
2019-02-04 00:00,BTC/USDT,3458.11,3484.88,3433.31,3463.22,23131.98111
2019-02-05 00:00,BTC/USDT,3463.22,3478.97,3448.43,3471.59,25264.41503
2019-02-06 00:00,BTC/USDT,3471.57,3482.72,3380,3405.37,35310.24485
2019-02-07 00:00,BTC/USDT,3407,3426.45,3390,3398.4,18665.53864
2019-02-08 00:00,BTC/USDT,3398.4,3733.58,3373.1,3659.04,47968.05801
2019-02-09 00:00,BTC/USDT,3660.27,3680.02,3625.13,3665.18,24759.83372
2019-02-10 00:00,BTC/USDT,3665.18,3684.99,3609.76,3680.06,23250.60263
2019-02-11 00:00,BTC/USDT,3679.75,3684.9,3615.53,3631.05,24954.61457
2019-02-12 00:00,BTC/USDT,3631.05,3667.6,3582.34,3631.46,29479.59823
2019-02-13 00:00,BTC/USDT,3631.51,3670,3591.75,3609.4,25773.99765
2019-02-14 00:00,BTC/USDT,3608.34,3626.4,3568.11,3590.56,21753.50126
2019-02-15 00:00,BTC/USDT,3590.57,3653.23,3573.45,3602.47,20777.8729
2019-02-16 00:00,BTC/USDT,3602.49,3648.2,3597.91,3618.41,19565.99275
2019-02-17 00:00,BTC/USDT,3617.22,3700.11,3604.4,3667.58,25690.22778
2019-02-18 00:00,BTC/USDT,3667.62,3925,3655,3898.6,64042.73049
2019-02-19 00:00,BTC/USDT,3897.35,3994.52,3856,3907.79,50207.17267
2019-02-20 00:00,BTC/USDT,3907.35,3986.98,3870.66,3969.74,36205.14085
2019-02-21 00:00,BTC/USDT,3969.74,4016.48,3901.03,3937.31,31103.88473
2019-02-22 00:00,BTC/USDT,3937.31,3988,3926.65,3962,23943.16375
2019-02-23 00:00,BTC/USDT,3962,4162.02,3933.15,4117.76,33657.94288
2019-02-24 00:00,BTC/USDT,4118,4198,3712.66,3743.56,62224.18689
2019-02-25 00:00,BTC/USDT,3743.56,3872.66,3740,3827.92,38102.96625
2019-02-26 00:00,BTC/USDT,3828.44,3841.51,3777,3809.23,28838.74804
2019-02-27 00:00,BTC/USDT,3809.31,3838.85,3677.17,3818.07,31500.99547
2019-02-28 00:00,BTC/USDT,3818.04,3888,3763.87,3813.69,32561.96104
2019-03-01 00:00,BTC/USDT,3814.26,3857,3813.01,3823,23174.57217
2019-03-02 00:00,BTC/USDT,3822.17,3841.31,3772.25,3819.93,19445.83836
2019-03-03 00:00,BTC/USDT,3819.97,3835,3781.32,3807.75,16718.16541
2019-03-04 00:00,BTC/USDT,3807.32,3830,3670.69,3715.3,34742.84166
2019-03-05 00:00,BTC/USDT,3716.1,3877.1,3703.55,3857.73,32962.53616
2019-03-06 00:00,BTC/USDT,3857.58,3907,3813.09,3861.84,24775.11883
2019-03-07 00:00,BTC/USDT,3861.84,3905.4,3840.4,3873.64,26455.25766
2019-03-08 00:00,BTC/USDT,3873.63,3932,3800,3864.89,34730.36659
2019-03-09 00:00,BTC/USDT,3864.88,3971.75,3854.75,3943.04,30979.74765
2019-03-10 00:00,BTC/USDT,3943.43,3943.43,3881.69,3916.82,23187.56141
2019-03-11 00:00,BTC/USDT,3915.99,3936.98,3830,3871.61,38066.88571
2019-03-12 00:00,BTC/USDT,3871.61,3905.2,3826.06,3882.73,26921.00862
2019-03-13 00:00,BTC/USDT,3882.69,3893.56,3840,3866,24461.00876
2019-03-14 00:00,BTC/USDT,3866,3920,3810.43,3877.12,27048.74853
2019-03-15 00:00,BTC/USDT,3877.12,3939.22,3872.2,3923.76,21740.0615
2019-03-16 00:00,BTC/USDT,3924.46,4056.98,3921.98,4005.98,28568.37612
2019-03-17 00:00,BTC/USDT,4005.98,4012,3950.01,3981.14,18814.25558
2019-03-18 00:00,BTC/USDT,3981.85,4037,3953.33,3987.81,22454.47801
2019-03-19 00:00,BTC/USDT,3987.83,4031,3970,4015.53,19893.74182
2019-03-20 00:00,BTC/USDT,4017.48,4050,3980.5,4043.04,23432.30026
2019-03-21 00:00,BTC/USDT,4043.04,4069.32,3880.01,3980.64,35997.68212
2019-03-22 00:00,BTC/USDT,3980.85,4008,3968.25,3986.93,20022.60632
2019-03-23 00:00,BTC/USDT,3987.89,4018.83,3978.01,4006.01,17302.60432
2019-03-24 00:00,BTC/USDT,4006.01,4006.02,3950,3992.18,17179.85065
2019-03-25 00:00,BTC/USDT,3991.35,3999.3,3888.71,3936.12,33192.89022
2019-03-26 00:00,BTC/USDT,3935.47,3958.98,3894,3948.55,29349.53763
2019-03-27 00:00,BTC/USDT,3948.77,4048,3936.15,4038.05,32364.55585
2019-03-28 00:00,BTC/USDT,4039.58,4039.7,4002,4027.81,20089.29388
2019-03-29 00:00,BTC/USDT,4028.22,4123.71,4024.03,4103.25,30084.21744
2019-03-30 00:00,BTC/USDT,4104.24,4140,4052,4106.97,19509.2926
2019-03-31 00:00,BTC/USDT,4106.99,4116.12,4082.57,4103.95,13525.08743
2019-04-01 00:00,BTC/USDT,4102.44,4158.7,4067,4144.56,25507.06764
2019-04-02 00:00,BTC/USDT,4144.54,4897.99,4140.54,4857.29,105383.6393
2019-04-03 00:00,BTC/USDT,4857.19,5275.01,4753.5,4932.6,109890.1257
2019-04-04 00:00,BTC/USDT,4932.59,5039.08,4777,4898.66,61054.25417
2019-04-05 00:00,BTC/USDT,4898.64,5028.22,4880.62,5004.95,39768.55281
2019-04-06 00:00,BTC/USDT,5004.96,5205,4928.59,5043.89,41770.84231
2019-04-07 00:00,BTC/USDT,5042.07,5234,5026,5170.27,37615.4868
2019-04-08 00:00,BTC/USDT,5170.27,5305,5039,5236.9,50178.43078
2019-04-09 00:00,BTC/USDT,5238.38,5238.4,5076.68,5150,34067.01231
2019-04-10 00:00,BTC/USDT,5150,5422,5135,5308.25,40073.62047
2019-04-11 00:00,BTC/USDT,5307.86,5332.67,4927,5017.37,54696.60069
2019-04-12 00:00,BTC/USDT,5017.37,5080.58,4861.22,5048.01,33276.67861
2019-04-13 00:00,BTC/USDT,5047,5099,5004,5045.22,17292.4568
2019-04-14 00:00,BTC/USDT,5047.45,5152.99,5000,5131.3,18281.60774
2019-04-15 00:00,BTC/USDT,5131.28,5167.38,4950,5024.95,29057.19158
2019-04-16 00:00,BTC/USDT,5024.95,5197.72,5003.94,5173.72,24242.22949
2019-04-17 00:00,BTC/USDT,5173.72,5230.4,5146.8,5202.82,23307.53613
2019-04-18 00:00,BTC/USDT,5202.41,5287,5198.8,5258.44,22619.239
2019-04-19 00:00,BTC/USDT,5258.44,5320,5175,5258.68,24611.23632
2019-04-20 00:00,BTC/USDT,5258.68,5333.42,5230.1,5291.73,19168.90827
2019-04-21 00:00,BTC/USDT,5292.91,5314.35,5165,5256.14,25549.57094
2019-04-22 00:00,BTC/USDT,5257.41,5400,5208.35,5357.14,29563.85231
2019-04-23 00:00,BTC/USDT,5357.14,5600,5332.41,5493.31,41262.10392
2019-04-24 00:00,BTC/USDT,5490.91,5582.2,5333.35,5415,48224.15241
2019-04-25 00:00,BTC/USDT,5415,5491.84,5102,5219.9,49636.08995
2019-04-26 00:00,BTC/USDT,5220.47,5510,5161.62,5314.1,48912.29451
2019-04-27 00:00,BTC/USDT,5315,5342.5,5257.67,5295.69,15422.89694
2019-04-28 00:00,BTC/USDT,5295.69,5340,5259.48,5307.52,14371.43387
2019-04-29 00:00,BTC/USDT,5309.81,5332,5178.8,5238.14,19918.13508
2019-04-30 00:00,BTC/USDT,5238.14,5339.98,5192.15,5320.81,22238.06823
2019-05-01 00:00,BTC/USDT,5321.94,5402,5316.2,5383.2,17217.47322
2019-05-02 00:00,BTC/USDT,5383.2,5538,5370,5492.87,22795.78784
2019-05-03 00:00,BTC/USDT,5494.81,5844,5477.57,5772.69,46297.17285
2019-05-04 00:00,BTC/USDT,5770.62,5900,5587.45,5829.45,39682.40899
2019-05-05 00:00,BTC/USDT,5829.83,5839.9,5696,5775.62,23822.54378
2019-05-06 00:00,BTC/USDT,5773.18,5805,5619.14,5747.79,25256.59633
2019-05-07 00:00,BTC/USDT,5749.92,6028.41,5747.74,5846.34,39905.06442
2019-05-08 00:00,BTC/USDT,5846.34,6014.72,5772.2,5987.29,23074.05152
2019-05-09 00:00,BTC/USDT,5986.66,6224.55,5983.71,6209.18,27453.01144
2019-05-10 00:00,BTC/USDT,6209.95,6468.92,6172,6373.33,36623.61079
2019-05-11 00:00,BTC/USDT,6375.16,7343.99,6372.85,7076.22,74022.42439
2019-05-12 00:00,BTC/USDT,7076.24,7521.78,6750,6967.31,86948.97534
2019-05-13 00:00,BTC/USDT,6968.24,8100,6870,7790.71,85804.73533
2019-05-14 00:00,BTC/USDT,7795.62,8366,7599.56,7947.56,76583.7226
2019-05-15 00:00,BTC/USDT,7945.26,8249,7850,8169.87,37884.32721
2019-05-16 00:00,BTC/USDT,8169.08,8320,7705,7866.59,69630.514
2019-05-17 00:00,BTC/USDT,7868.67,7925,6913,7355.26,88752.00816
2019-05-18 00:00,BTC/USDT,7355.28,7458,7156.61,7257.45,37054.94478
2019-05-19 00:00,BTC/USDT,7257.32,8275.09,7243.08,8148.48,65577.44206
2019-05-20 00:00,BTC/USDT,8147.94,8156.03,7553,7938.15,65859.20856
2019-05-21 00:00,BTC/USDT,7937.16,8042.32,7771,7904.87,52301.75225
2019-05-22 00:00,BTC/USDT,7904.48,8016,7465,7628.43,49136.99459
2019-05-23 00:00,BTC/USDT,7627.8,7940.98,7461,7851.51,49648.1847
2019-05-24 00:00,BTC/USDT,7849.95,8130,7766,7964.87,46664.78533
2019-05-25 00:00,BTC/USDT,7964.52,8091.8,7908.34,8025.41,28414.32882
2019-05-26 00:00,BTC/USDT,8023,8740,7833.42,8614.43,49652.14457
2019-05-27 00:00,BTC/USDT,8612.54,8908.32,8589,8756.32,51886.76879
2019-05-28 00:00,BTC/USDT,8752.52,8798.49,8510.63,8715.64,31470.55153
2019-05-29 00:00,BTC/USDT,8716.87,8750,8406.6,8645.68,33880.86592
2019-05-30 00:00,BTC/USDT,8646.5,9074.26,8005,8269.54,70379.99852
2019-05-31 00:00,BTC/USDT,8267.1,8594,8108.5,8555,44727.49162
2019-06-01 00:00,BTC/USDT,8555,8626,8442.36,8544.07,31868.23416
2019-06-02 00:00,BTC/USDT,8545.1,8814.78,8524,8725.98,27835.13327
2019-06-03 00:00,BTC/USDT,8726,8800.95,8080.8,8115.82,45692.9651
2019-06-04 00:00,BTC/USDT,8115.66,8115.66,7481.02,7687.03,74143.94894
2019-06-05 00:00,BTC/USDT,7687.04,7896.7,7572.78,7776.5,48679.65646
2019-06-06 00:00,BTC/USDT,7778.08,7868.13,7444.58,7786.7,36624.11875
2019-06-07 00:00,BTC/USDT,7787.57,8100,7737.49,7980.53,33942.22566
2019-06-08 00:00,BTC/USDT,7978.94,8044.65,7751,7893.62,22657.32963
2019-06-09 00:00,BTC/USDT,7895.28,7935,7506.66,7628.13,31568.46516
2019-06-10 00:00,BTC/USDT,7627.57,8020,7511,7982.75,36756.07847
2019-06-11 00:00,BTC/USDT,7981,8010,7692.23,7884.9,30334.99943
2019-06-12 00:00,BTC/USDT,7884.9,8200,7788.99,8127.64,41597.08262
2019-06-13 00:00,BTC/USDT,8127.64,8309.82,8010.03,8218.54,30467.76434
2019-06-14 00:00,BTC/USDT,8216.44,8684.41,8144.32,8650,39835.24626
2019-06-15 00:00,BTC/USDT,8650.88,8864.99,8567.63,8808.7,31791.63604
